ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_1106799	39316	NA	64	0.0	yes	0	0	0	0	0	0	0	0
k121_1005205	2865	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_1106780	2635	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_122984	2439	NA	2	0.6	no	0	0	0	0	0	0	0	1
k121_523636	2185	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1106782	2109	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_923137	2101	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_562859	1734	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_27280	1617	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_37650	1537	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_525079	1493	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_336764	1396	NA	1	0.0	no	0	0	1	0	0	0	0	0
k121_1106940	1385	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_321563	1204	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_797266	1188	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1107442	1162	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_803311	1153	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1020051	1127	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1107365	1088	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_438526	1054	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_620332	1042	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_174022	1040	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_65682	1039	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1106998	1006	NA	0	0.0	yes	0	0	0	0	0	0	0	0
