ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_353260	78622	NA	66	0.0	no	0	0	1	0	0	0	0	0
k121_962459	64908	NA	96	0.0	yes	0	0	0	0	0	0	0	0
k121_565727	56448	NA	67	0.0	yes	0	0	0	0	0	0	0	0
k121_1226003	56271	NA	75	0.0	yes	0	0	0	0	0	0	0	0
k121_484471	47651	NA	68	0.0	yes	0	0	0	0	0	0	0	0
k121_388219	45160	NA	50	0.0	yes	0	0	0	0	0	0	0	0
k121_215969	38543	NA	66	0.0	yes	0	0	0	0	0	0	0	0
k121_1871789	35792	NA	55	0.0	yes	0	0	0	0	0	0	0	0
k121_444988	34040	NA	58	0.0	yes	0	0	0	0	0	0	0	0
k121_1871961	28857	NA	38	0.0	yes	0	0	0	0	0	0	0	0
k121_1875100	16639	NA	23	0.0	yes	0	0	0	0	0	0	0	0
k121_437864	15813	NA	24	0.0	yes	0	0	0	0	0	0	0	0
k121_1765239	14940	NA	21	0.0	yes	0	0	0	0	0	0	0	0
k121_1871811	14875	NA	21	0.0	yes	0	0	0	0	0	0	0	0
k121_1871823	14223	NA	20	0.0	yes	0	0	0	0	0	0	0	0
k121_1101166	12647	NA	12	-0.0	yes	0	0	0	0	0	0	0	0
k121_817495	11849	NA	14	0.0	no	0	1	0	0	0	1	0	0
k121_95607	10048	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_480478	10047	NA	10	-0.0	no	0	1	0	0	0	0	0	0
k121_1469117	9899	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1360691	9397	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1872324	9236	NA	20	0.0	yes	0	0	0	0	0	0	0	0
k121_812323	9021	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_775772	8968	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_146155	8261	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_719815	7970	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1872367	7808	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_1871806	6694	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_806947	6448	NA	8	0.2	no	0	0	1	0	0	0	0	0
k121_1741220	6443	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1413952	6329	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1852866	5938	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_783872	5886	NA	8	0.0	yes	0	0	0	0	0	0	0	0
