ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_12327	7752	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_58026	7617	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_108682	7379	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_61149	6621	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_108480	6394	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_106114	6283	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_11772	6156	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_42328	5836	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_108479	5764	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_108503	5311	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_43605	4870	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_108524	3571	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_108478	3207	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_35715	2652	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_45695	2652	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_102700	2413	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_6987	2244	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_14099	2131	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_32177	2035	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_93637	1986	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_108834	1954	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_65537	1760	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_75254	1601	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_10665	1539	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_109198	1522	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_108542	1517	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_44232	1436	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_28638	1435	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_20164	1366	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_103907	1276	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_41441	1252	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_58527	1247	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_30137	1214	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_10167	1195	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_57787	1166	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_101523	1128	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_108673	1124	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_108616	1121	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_109208	1093	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_108522	1077	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_108748	1012	NA	0	0.0	yes	0	0	0	0	0	0	0	0
