ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_2041865	240150	NA	337	0.0	yes	0	0	0	0	0	0	0	0
k121_967750	220185	NA	296	0.0	yes	0	0	0	0	0	0	0	0
k121_1262175	161034	NA	237	0.0	yes	0	0	0	0	0	0	0	0
k121_2612261	128647	NA	180	0.0	yes	0	0	0	0	0	0	0	0
k121_560834	106619	NA	164	0.0	yes	0	0	0	0	0	0	0	0
k121_2796131	89182	NA	122	0.0	yes	0	0	0	0	0	0	0	0
k121_2206973	62460	NA	82	0.0	yes	0	0	0	0	0	0	0	0
k121_357221	51678	NA	60	0.0	yes	0	0	0	0	0	0	0	0
k121_1260501	50461	NA	61	0.0	yes	0	0	0	0	0	0	0	0
k121_2040984	48641	NA	51	0.0	yes	0	0	0	0	0	0	0	0
k121_2796120	45602	NA	62	0.0	yes	0	0	0	0	0	0	0	0
k121_928912	44978	NA	68	0.0	yes	0	0	0	0	0	0	0	0
k121_2796187	43141	NA	69	0.0	yes	0	0	0	0	0	0	0	0
k121_2796123	42359	NA	53	0.0	yes	0	0	0	0	0	0	0	0
k121_2796181	41905	NA	63	0.0	yes	0	0	0	0	0	0	0	0
k121_2233698	41812	NA	65	0.0	yes	0	0	0	0	0	0	0	0
k121_937113	40736	NA	52	0.0	yes	0	0	0	0	0	0	0	0
k121_49530	40198	NA	60	0.0	yes	0	0	0	0	0	0	0	0
k121_2796494	39948	NA	66	0.0	yes	0	0	0	0	0	0	0	0
k121_826129	39936	NA	58	0.0	yes	0	0	0	0	0	0	0	0
k121_2796507	39760	NA	52	0.0	yes	0	0	0	0	0	0	0	0
k121_76733	39546	NA	45	0.0	yes	0	0	0	0	0	0	0	0
k121_1473398	38923	NA	62	0.0	yes	0	0	0	0	0	0	0	0
k121_1123453	37789	NA	51	0.0	yes	0	0	0	0	0	0	0	0
k121_2796167	37390	NA	46	0.0	yes	0	0	0	0	0	0	0	0
k121_2348352	36908	NA	66	0.0	yes	0	0	0	0	0	0	0	0
k121_510069	36897	NA	60	0.0	yes	0	0	0	0	0	0	0	0
