ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_724444	241254	NA	215	0.0	yes	0	0	0	0	0	0	0	0
k121_1839512	177365	NA	233	0.0	yes	0	0	0	0	0	0	0	0
k121_1839551	99038	NA	162	0.0	yes	0	0	0	0	0	0	0	0
k121_1839548	89619	NA	123	0.0	yes	0	0	0	0	0	0	0	0
k121_1839513	89131	NA	127	0.0	yes	0	0	0	0	0	0	0	0
k121_1839558	87082	NA	137	0.0	yes	0	0	0	0	0	0	0	0
k121_1839533	65407	NA	104	0.0	yes	0	0	0	0	0	0	0	0
k121_1359341	62872	NA	85	0.0	yes	0	0	0	0	0	0	0	0
k121_1839565	62071	NA	79	0.0	yes	0	0	0	0	0	0	0	0
k121_1839542	60689	NA	78	0.0	yes	0	0	0	0	0	0	0	0
k121_1555525	60350	NA	99	0.0	yes	0	0	0	0	0	0	0	0
k121_833726	60265	NA	94	0.0	yes	0	0	0	0	0	0	0	0
k121_256673	60211	NA	81	0.0	yes	0	0	0	0	0	0	0	0
k121_1839569	60031	NA	92	0.0	yes	0	0	0	0	0	0	0	0
k121_836682	55716	NA	76	0.0	yes	0	0	0	0	0	0	0	0
k121_737912	49794	NA	57	0.0	yes	0	0	0	0	0	0	0	0
k121_606732	47240	NA	75	0.0	yes	0	0	0	0	0	0	0	0
k121_1839611	47063	NA	69	0.0	yes	0	0	0	0	0	0	0	0
k121_1800169	41632	NA	57	0.0	yes	0	0	0	0	0	0	0	0
k121_1428869	41293	NA	62	0.0	yes	0	0	0	0	0	0	0	0
k121_1615033	40309	NA	54	0.0	yes	0	0	0	0	0	0	0	0
k121_233964	39912	NA	61	0.0	yes	0	0	0	0	0	0	0	0
k121_1839573	39777	NA	65	0.0	yes	0	0	0	0	0	0	0	0
k121_1412654	39387	NA	46	0.0	yes	0	0	0	0	0	0	0	0
k121_1839501	38041	NA	56	0.0	yes	0	0	0	0	0	0	0	0
k121_1839499	38002	NA	51	0.0	yes	0	0	0	0	0	0	0	0
k121_537416	36990	NA	66	0.0	yes	0	0	0	0	0	0	0	0
k121_1289313	36816	NA	48	0.0	yes	0	0	0	0	0	0	0	0
k121_1839507	36776	NA	58	0.0	yes	0	0	0	0	0	0	0	0
k121_1460800	36515	NA	35	-0.0	no	0	0	1	0	0	0	0	0
k121_1839638	35691	NA	56	0.0	yes	0	0	0	0	0	0	0	0
k121_1839570	35459	NA	49	0.0	yes	0	0	0	0	0	0	0	0
k121_795549	34923	NA	56	0.0	yes	0	0	0	0	0	0	0	0
k121_299983	34407	NA	49	0.0	yes	0	0	0	0	0	0	0	0
k121_1839520	34183	NA	52	0.0	yes	0	0	0	0	0	0	0	0
k121_1839668	33845	NA	46	0.0	yes	0	0	0	0	0	0	0	0
k121_1839547	31484	NA	57	0.0	yes	0	0	0	0	0	0	0	0
k121_1716327	31086	NA	42	0.0	yes	0	0	0	0	0	0	0	0
k121_1839595	30607	NA	42	0.0	yes	0	0	0	0	0	0	0	0
k121_1839516	30058	NA	40	0.0	yes	0	0	0	0	0	0	0	0
k121_1742896	29697	NA	27	-0.0	no	0	1	0	0	0	0	0	0
k121_1839637	29165	NA	41	0.0	yes	0	0	0	0	0	0	0	0
k121_875961	27590	NA	36	0.0	yes	0	0	0	0	0	0	0	0
k121_853634	18346	NA	25	0.0	yes	0	0	0	0	0	0	0	0
k121_1839509	16496	NA	21	0.0	yes	0	0	0	0	0	0	0	0
k121_645276	15280	NA	23	0.0	yes	0	0	0	0	0	0	0	0
k121_111940	15220	NA	21	0.0	yes	0	0	0	0	0	0	0	0
k121_1825292	14533	NA	15	0.2	no	0	1	0	0	0	0	0	0
k121_131181	14339	NA	19	0.0	no	0	0	1	0	0	0	0	0
k121_1839506	13151	NA	26	0.0	yes	0	0	0	0	0	0	0	0
k121_1839677	11520	NA	13	0.0	yes	0	0	0	0	0	0	0	0
k121_1839541	10854	NA	22	0.0	yes	0	0	0	0	0	0	0	0
k121_191856	10685	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_1418062	10470	NA	13	0.2	no	0	0	0	0	0	0	0	1
k121_861870	10432	NA	22	0.0	yes	0	0	0	0	0	0	0	0
k121_1839579	10373	NA	20	0.0	yes	0	0	0	0	0	0	0	0
k121_1839538	9536	NA	14	0.0	yes	0	0	0	0	0	0	0	0
k121_568580	9499	NA	9	0.0	no	0	0	1	0	0	0	0	0
k121_1839578	9168	NA	12	0.0	yes	0	0	0	0	0	0	0	0
k121_1839609	9068	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_1839527	8991	NA	12	0.0	yes	0	0	0	0	0	0	0	0
k121_1180420	8938	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_1839543	8612	NA	14	0.0	yes	0	0	0	0	0	0	0	0
k121_1839654	8573	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_109457	8539	NA	10	-0.3	no	0	0	1	0	0	0	0	0
k121_1839539	8449	NA	11	1.3	yes	0	0	1	0	0	0	0	0
k121_1839879	8345	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_26854	8032	NA	5	1.0	no	0	0	0	0	0	0	0	0
k121_1839534	8016	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1839554	7831	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1319488	7674	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_1840119	7592	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1840251	7417	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1839753	7225	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_453149	7051	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_1839717	6739	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_103989	6618	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1390932	6593	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_667709	6576	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1839808	6322	NA	9	0.0	yes	0	0	0	0	0	0	0	0
