ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_64050	6560	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_64060	5650	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_51967	4643	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_49523	4553	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_12333	4353	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_64088	4161	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64113	4060	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64093	3927	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_64461	3862	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_64029	3829	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64298	3772	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_8713	3662	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_59185	3661	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_64110	3588	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64040	3486	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_64263	3341	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_41580	3217	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64053	3166	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64045	3012	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64064	3002	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64138	2898	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_50331	2892	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64116	2813	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64030	2761	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64135	2721	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_11804	2695	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64028	2657	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64302	2629	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64115	2485	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_25543	2463	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64038	2453	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_64097	2450	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_64344	2381	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_64027	2375	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_11248	2341	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64724	2316	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_10	2311	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_13339	2298	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_23175	2245	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_4017	2235	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64174	2176	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_39303	2174	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64215	2173	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64089	2155	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_39547	2134	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64061	2110	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64250	2008	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64587	1973	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64324	1920	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_47651	1912	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64282	1903	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_64203	1860	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_34964	1816	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_39103	1780	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64255	1770	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64058	1745	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_3290	1733	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64026	1723	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64077	1588	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64039	1547	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64047	1543	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64075	1535	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_62966	1516	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_64257	1499	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64149	1489	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64098	1460	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_64358	1453	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_8978	1371	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_10272	1289	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_64273	1287	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_32385	1195	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_64111	1171	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_27569	1123	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64230	1103	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64048	1100	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64362	1088	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_41642	1079	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64227	1067	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64185	1055	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_64177	1026	NA	0	0.0	yes	0	0	0	0	0	0	0	0
