ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_1105942	154559	NA	196	0.0	yes	0	0	0	0	0	0	0	0
k121_2075261	46641	NA	38	0.0	yes	0	0	0	0	0	0	2	0
k121_1238779	41023	NA	64	0.0	yes	0	0	0	0	0	0	0	0
k121_2075209	39275	NA	67	0.0	yes	0	0	0	0	0	0	0	0
k121_1667744	37171	NA	62	0.0	yes	0	0	0	0	0	0	0	0
k121_640929	23027	NA	23	0.0	no	0	1	0	0	0	0	0	0
k121_1186649	17180	NA	20	0.0	no	0	0	1	0	0	0	0	0
k121_2075221	17031	NA	26	0.0	yes	0	0	0	0	0	0	0	0
k121_278654	15820	NA	27	0.0	yes	0	0	0	0	0	0	0	0
k121_2075210	14694	NA	21	0.0	yes	0	0	0	0	0	0	0	0
k121_1408906	14557	NA	20	0.0	yes	0	0	0	0	0	0	0	0
k121_2075764	13628	NA	18	0.0	yes	0	0	0	0	0	0	0	0
k121_1417131	13437	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1470879	11768	NA	14	0.0	yes	0	0	1	0	0	0	0	0
k121_1407696	11616	NA	6	0.0	no	0	0	1	0	0	0	0	0
k121_1519234	10662	NA	20	0.0	yes	0	0	0	0	0	0	0	0
k121_737850	8322	NA	7	0.0	no	0	0	1	0	1	0	0	0
k121_845471	8274	NA	6	0.0	no	0	0	1	0	0	0	0	0
k121_116690	7648	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1021466	7294	NA	6	0.0	no	0	0	1	0	0	0	0	0
k121_87377	6995	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1222658	6947	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_180481	6769	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1206598	6713	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1179633	6393	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_277387	6267	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_377833	6206	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1636550	6124	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1056735	6083	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2075845	6046	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1597301	5885	NA	6	0.0	no	0	0	1	0	0	0	0	0
k121_2075769	5870	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2075252	5628	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1624140	5543	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2075891	5481	NA	5	0.0	yes	0	0	1	0	0	0	0	0
k121_923633	5401	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1620751	5249	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_6534	5104	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2075693	5090	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_479486	5043	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_123325	5020	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_49861	4793	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1733536	4775	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1712777	4711	NA	6	0.0	no	0	0	1	0	0	0	0	0
k121_1032833	4708	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1340121	4632	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2075250	4595	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1812222	4565	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2075345	4539	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1658329	4530	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_988271	4524	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_2075707	4510	NA	8	0.0	yes	0	0	1	0	0	0	0	0
k121_1039870	4478	NA	4	0.0	no	0	0	2	0	0	0	0	0
k121_1262435	4422	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_988564	4403	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_959935	4379	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2075495	4251	NA	7	0.0	yes	0	0	1	0	0	0	0	0
k121_1147239	4240	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_946372	4191	NA	7	0.0	no	0	0	1	0	0	0	0	0
k121_2075720	4186	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1083317	4137	NA	2	0.0	no	0	1	0	0	0	0	0	0
k121_2075607	4094	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_2075262	4045	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_2075802	3981	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2075239	3926	NA	5	0.0	yes	0	0	0	0	0	0	0	0
