ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_160415	34340	NA	54	0.0	yes	0	0	0	0	0	0	0	0
k121_1437397	17157	NA	28	0.0	yes	0	0	0	0	0	0	0	0
k121_1438251	9079	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_873309	8290	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1190019	7212	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1436904	7187	NA	9	0.0	yes	0	1	1	0	0	0	0	0
k121_262615	6666	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1436793	6058	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_343481	6055	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_567902	5805	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1436769	5802	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_1364630	5787	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_39075	5553	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1438457	5504	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1437929	5499	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1437740	5494	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_814004	5489	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1437863	5441	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1361399	5412	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_749402	5401	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1363249	5385	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1438628	5258	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1073204	5245	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1438483	5110	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_75321	5076	NA	7	0.0	no	0	1	0	0	0	0	0	0
k121_1436837	4808	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1384537	4726	NA	7	0.0	no	0	1	0	0	0	0	0	0
k121_1193176	4590	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1436772	4572	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_821375	4483	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1437194	4419	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1436883	4282	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1437066	4156	NA	7	0.0	yes	0	0	1	0	0	0	0	0
k121_1209770	4113	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_926142	4038	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1437319	4006	NA	5	0.0	yes	0	0	1	0	0	0	0	0
k121_926641	3799	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1436912	3798	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_729048	3226	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1436970	3124	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1436918	3114	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1437223	2961	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1440042	2786	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_44231	2756	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1131436	2749	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1436721	2735	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1437852	2722	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1437250	2671	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1437435	2597	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_499319	2578	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_688428	2569	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_20166	2568	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_861883	2567	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1112842	2555	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1436768	2430	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1436875	2384	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1397417	2363	NA	2	0.1	no	0	0	0	0	0	0	0	1
k121_629297	2329	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1437192	2270	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1436823	2229	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1436859	2184	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1438469	2162	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_418951	2157	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_678152	2148	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1437398	2063	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1096693	2060	NA	1	0.0	no	0	0	1	0	0	0	0	0
k121_1439583	2059	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1436773	1998	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1326519	1978	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_514329	1976	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1438186	1969	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_556351	1938	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_1439542	1933	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_541962	1900	NA	2	0.2	no	0	0	0	0	0	0	0	1
k121_1256590	1879	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1436856	1855	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1441795	1845	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_971563	1826	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1436828	1825	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1036119	1817	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_476754	1807	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1437799	1773	NA	0	0.0	yes	0	0	0	0	0	0	0	0
