ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_1138333	46025	NA	40	0.0	no	0	0	1	0	3	0	0	0
k121_1417118	43013	NA	63	0.0	yes	0	0	0	0	0	0	0	0
k121_2253772	37426	NA	45	0.0	yes	0	0	0	0	0	0	0	0
k121_522281	35499	NA	28	0.0	no	0	1	0	0	0	0	0	0
k121_2253901	35426	NA	60	0.0	yes	0	0	0	0	0	0	0	0
k121_2253777	24582	NA	40	0.0	yes	0	0	0	0	0	0	0	0
k121_450814	18262	NA	16	0.0	no	0	1	0	0	0	0	0	0
k121_863094	16675	NA	15	0.0	no	0	1	0	0	0	0	0	0
k121_466440	16402	NA	15	0.0	no	0	0	1	0	0	0	0	0
k121_258452	14027	NA	12	0.0	no	0	1	0	0	0	0	0	0
k121_1757122	14017	NA	14	0.0	no	0	1	0	0	0	0	0	0
k121_2253981	13792	NA	23	0.0	yes	0	0	0	0	0	0	0	0
k121_151326	13106	NA	10	0.0	no	0	1	0	0	0	0	0	0
k121_1693629	11334	NA	12	0.0	no	0	1	0	0	0	0	0	0
k121_891666	10923	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_2253766	9460	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_2253879	8800	NA	12	0.0	yes	0	0	0	0	0	0	0	0
k121_408461	8761	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_752639	7947	NA	9	0.0	no	0	1	0	0	0	0	0	0
k121_308520	7670	NA	8	0.0	no	0	1	0	0	0	0	0	0
k121_1911213	7560	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_2253774	7473	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_172493	7001	NA	6	0.1	no	0	0	0	0	0	0	0	1
k121_2253794	6766	NA	12	0.0	yes	0	0	0	0	0	0	0	0
k121_597510	6559	NA	6	0.1	no	0	0	0	0	0	0	0	1
k121_140531	6128	NA	6	0.0	no	0	1	0	0	0	0	0	0
