ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_2602995	113532	NA	114	0.0	yes	0	0	0	0	0	0	0	0
k121_2602964	85443	NA	126	0.0	yes	0	0	0	0	0	0	0	0
k121_2526294	72104	NA	104	0.0	yes	0	0	0	0	0	0	0	0
k121_2602895	67829	NA	83	0.0	yes	0	0	0	0	0	0	0	0
k121_25824	61723	NA	94	0.0	yes	0	0	0	0	0	0	0	0
k121_451750	60781	NA	69	0.0	yes	0	0	0	0	0	0	0	0
k121_1199716	57792	NA	63	0.0	yes	0	0	0	0	0	0	0	0
k121_790530	56356	NA	71	0.0	yes	0	0	0	0	0	0	0	0
k121_2602891	49362	NA	69	0.0	yes	0	0	0	0	0	0	0	0
k121_216159	45735	NA	49	0.0	yes	0	0	0	0	0	0	0	0
k121_1309981	44160	NA	63	0.0	yes	0	0	0	0	0	0	0	0
k121_2282015	43721	NA	43	0.0	yes	0	0	0	0	0	0	0	0
k121_2602890	43655	NA	57	0.0	yes	0	0	0	0	0	0	0	0
k121_2603039	43560	NA	67	0.0	yes	0	0	0	0	0	0	0	0
k121_2012415	42113	NA	67	0.0	yes	0	0	0	0	0	0	0	0
k121_997739	41919	NA	48	0.0	yes	0	0	0	0	0	0	0	0
k121_140664	41777	NA	60	0.0	yes	0	0	0	0	0	0	0	0
k121_2603117	40586	NA	66	0.0	yes	0	0	0	0	0	0	0	0
k121_1830462	40009	NA	67	0.0	yes	0	0	0	0	0	0	0	0
k121_2602897	39934	NA	42	0.0	yes	0	0	0	0	0	0	0	0
k121_2602933	39763	NA	45	0.0	yes	0	0	0	0	0	0	0	0
k121_1835106	37451	NA	55	0.0	yes	0	0	0	0	0	0	0	0
k121_442672	37359	NA	46	0.0	yes	0	0	0	0	0	0	0	0
k121_896440	36890	NA	54	0.0	yes	0	0	0	0	0	0	0	0
k121_1506301	36781	NA	48	0.0	yes	0	0	0	0	0	0	0	0
k121_296486	36109	NA	50	0.0	yes	0	0	0	0	0	0	0	0
