ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_4307772	43123	NA	44	0.0	yes	0	0	0	0	0	0	0	0
k121_4307749	41203	NA	58	0.0	yes	0	0	0	0	0	0	0	0
k121_4307481	39958	NA	50	0.0	yes	0	0	0	0	0	0	0	0
k121_4307519	38809	NA	61	0.0	yes	0	0	0	0	0	0	0	0
k121_4307698	35176	NA	52	0.0	yes	0	0	0	0	0	0	0	0
k121_1002569	34958	NA	59	0.0	yes	0	0	0	0	0	0	0	0
k121_3558693	34686	NA	40	0.0	no	0	1	0	0	0	0	0	0
k121_3011237	31657	NA	30	0.0	no	0	0	1	0	0	0	0	0
k121_2886237	20425	NA	28	-0.1	no	0	0	1	0	3	0	0	0
k121_460635	18318	NA	18	0.0	no	0	1	0	0	3	0	0	0
k121_4307570	15287	NA	19	0.0	yes	0	0	0	0	0	0	0	0
k121_2625766	14265	NA	19	0.0	yes	0	0	0	0	0	0	0	0
k121_5983	12753	NA	26	0.0	yes	0	0	0	0	0	0	0	0
k121_2868953	10967	NA	7	0.0	no	0	0	1	0	0	0	0	0
k121_2200559	10102	NA	8	-0.1	yes	0	0	0	0	0	0	0	0
k121_4309513	8723	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_4307497	8469	NA	13	0.0	yes	0	0	0	0	0	0	0	0
k121_3727176	8261	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_4307438	8191	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_3032120	7792	NA	6	0.0	no	0	1	0	0	0	0	0	0
k121_4308178	7733	NA	12	0.0	yes	0	0	0	0	0	0	0	0
k121_4307455	7556	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_457430	6903	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_4308801	6803	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_16398	6753	NA	4	0.0	no	0	1	0	0	0	0	0	0
k121_4308196	6742	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2171631	6731	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_85501	6720	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2703084	6372	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_3352313	6287	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2491327	6276	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_990283	6189	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_4308224	6186	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_4308989	6005	NA	8	0.0	yes	0	0	1	0	0	0	0	0
k121_1203349	5923	NA	6	0.2	no	0	0	0	0	0	0	0	1
k121_4307482	5836	NA	4	0.0	yes	0	0	1	0	0	0	0	0
k121_2614941	5442	NA	4	0.2	no	0	1	0	0	0	0	0	0
k121_1629296	5399	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4307793	5352	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_3603810	5202	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_825545	5124	NA	3	0.0	no	0	0	1	0	1	0	0	0
k121_2614235	4816	NA	5	0.0	no	0	0	1	0	0	0	0	0
k121_428831	4758	NA	5	0.0	no	0	0	1	0	0	0	0	0
k121_2491362	4665	NA	7	0.0	no	0	0	1	0	0	0	0	0
k121_4308123	4550	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_4308136	4474	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4307765	4417	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_3690919	4380	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_402036	4373	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_3003565	4357	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_4308536	4293	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_4310534	4278	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_2590075	4267	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_4308117	4233	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_3073730	4191	NA	2	0.1	no	0	0	0	0	0	0	0	1
k121_4309401	4185	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4207857	4160	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_4307646	4135	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_4307462	3994	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_2143213	3963	NA	2	0.1	no	0	0	0	0	0	0	0	1
k121_4310663	3835	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_3563399	3784	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4309796	3757	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_480199	3732	NA	3	0.8	no	0	0	0	0	0	0	0	0
k121_4307574	3708	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4308101	3645	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_618904	3643	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_4308452	3630	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1451032	3626	NA	3	0.0	no	0	1	0	0	0	0	0	0
k121_4310012	3617	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_2551766	3582	NA	3	0.2	no	0	0	0	0	0	0	0	1
k121_4308580	3480	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1337643	3443	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4309557	3418	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4308129	3382	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1714837	3358	NA	5	0.0	yes	0	0	1	0	0	0	0	0
k121_4307706	3350	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4307476	3286	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_3734471	3274	NA	3	0.1	no	0	0	0	0	0	0	0	1
k121_4310590	3267	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_452234	3223	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_4308128	3215	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4310376	3171	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4309008	3164	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_4307703	3098	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_4308230	3096	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2739185	3093	NA	5	1.1	no	0	0	0	0	0	0	0	1
k121_1254994	3086	NA	3	0.1	no	0	0	0	0	0	0	0	1
k121_1145532	3006	NA	3	0.8	no	0	2	0	0	0	0	0	1
k121_4309770	3005	NA	3	0.0	yes	0	1	0	0	0	0	0	0
k121_60376	2946	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_2290434	2928	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_3344980	2888	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4308344	2867	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_787739	2860	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_854661	2850	NA	4	0.6	no	0	0	0	0	0	0	0	1
k121_4308290	2832	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4309000	2832	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4311588	2789	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4309163	2778	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2591705	2753	NA	7	0.0	no	0	0	1	0	0	0	0	0
k121_1435233	2733	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1122036	2724	NA	3	0.7	no	0	0	0	0	0	0	0	0
k121_363868	2705	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4308273	2700	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2600810	2647	NA	2	0.8	no	0	1	0	0	0	0	0	1
k121_902286	2645	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_2820466	2632	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_4307995	2629	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4307884	2628	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4309179	2608	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2676741	2602	NA	2	0.7	no	0	1	0	0	0	0	0	1
k121_1546187	2567	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_4307600	2562	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4311013	2562	NA	1	0.0	yes	0	0	0	0	0	0	2	0
k121_1753284	2548	NA	2	0.1	no	0	0	0	0	0	0	0	1
k121_1179347	2536	NA	3	0.0	no	0	0	1	0	1	0	0	0
k121_467550	2534	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_3041013	2528	NA	3	0.0	no	0	1	0	0	0	0	0	0
k121_2550601	2509	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_1050016	2503	NA	2	0.0	no	0	1	0	0	0	0	0	0
k121_3346316	2501	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_4307791	2501	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4309300	2490	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1945185	2483	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4307798	2450	NA	2	0.3	yes	0	0	0	0	0	0	0	0
k121_4309019	2426	NA	2	0.0	yes	0	0	1	0	0	0	0	0
k121_2609327	2416	NA	5	2.7	no	0	0	0	0	0	0	0	1
k121_4307829	2401	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1859384	2396	NA	2	0.7	no	0	0	0	0	0	0	0	1
k121_4311699	2389	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4307682	2361	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2094416	2351	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_4307520	2345	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_4308247	2329	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_941995	2328	NA	3	0.2	no	0	0	0	0	0	0	0	1
k121_3526874	2308	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_3354342	2295	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_4311493	2282	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4309149	2276	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_4307757	2274	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_78155	2261	NA	3	2.0	no	0	0	0	0	0	0	0	0
k121_4307758	2245	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_3637063	2231	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_875464	2224	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_4308432	2221	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_4308497	2211	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_376955	2207	NA	1	0.4	no	0	0	0	0	0	0	0	1
k121_155543	2177	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2702161	2152	NA	1	0.4	no	0	0	0	0	0	0	0	1
k121_2062254	2144	NA	3	0.2	no	0	0	0	0	0	0	0	1
k121_2060851	2127	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_3749684	2115	NA	2	0.2	no	0	0	0	0	0	0	0	1
k121_3289494	2111	NA	2	0.0	yes	0	0	0	0	0	0	0	0
