ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_262167	47657	NA	65	0.0	yes	0	0	0	0	0	0	0	0
k121_216933	45534	NA	57	0.0	yes	0	0	0	0	0	0	0	0
k121_685170	45259	NA	73	0.0	yes	0	0	0	0	0	0	0	0
k121_496219	44361	NA	32	-0.1	no	0	0	1	0	2	0	0	0
k121_557829	36244	NA	49	0.0	yes	0	0	0	0	0	0	0	0
k121_170444	34259	NA	48	0.0	yes	0	0	0	0	0	0	0	0
k121_196490	29311	NA	29	-0.2	no	0	0	1	0	0	0	0	0
k121_685050	23410	NA	39	0.0	yes	0	0	0	0	0	0	0	0
k121_496937	14162	NA	17	0.0	no	0	0	1	0	0	0	0	0
k121_340494	10437	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_570755	7113	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_649462	6768	NA	5	0.0	yes	0	0	0	0	0	0	3	0
k121_542500	6646	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_555896	6474	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_648578	6442	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_526500	5515	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_685393	5434	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_685973	5209	NA	8	0.0	yes	0	0	1	0	0	0	0	0
k121_290235	5120	NA	6	0.0	no	0	0	1	0	0	0	0	0
k121_62497	4793	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_685167	4768	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_685229	4725	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_685212	4717	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_685934	4636	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_685978	4487	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_685347	4330	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_142032	4189	NA	4	0.0	no	0	1	0	0	0	0	0	0
k121_685244	4150	NA	7	0.0	yes	0	0	1	0	0	0	0	0
k121_686581	3914	NA	2	0.0	yes	0	0	0	0	0	0	0	0
