ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_2333553	63858	NA	90	0.0	yes	0	0	0	0	0	0	0	0
k121_2896941	62609	NA	83	0.0	yes	0	0	0	0	0	0	0	0
k121_2897069	46861	NA	65	0.0	yes	0	0	0	0	0	0	0	0
k121_1298445	42964	NA	62	0.0	yes	0	0	0	0	0	0	0	0
k121_2897172	42230	NA	59	0.0	yes	0	0	0	0	0	0	0	0
k121_2897149	38662	NA	53	0.0	yes	0	0	0	0	0	0	0	0
k121_2896987	26404	NA	23	0.0	yes	0	0	0	0	0	0	0	0
k121_815705	26221	NA	32	0.0	no	0	0	1	0	1	0	0	0
k121_2897364	16182	NA	21	0.0	yes	0	1	0	0	0	0	0	0
k121_854249	12762	NA	12	0.0	no	0	0	1	0	1	0	0	0
k121_2896978	10673	NA	12	0.0	yes	0	0	1	0	0	0	0	0
k121_2896997	10196	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_874877	9767	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_2897122	9044	NA	15	0.0	yes	0	1	0	0	0	0	0	0
k121_1311101	8707	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_2871379	8456	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_1470437	8403	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2897193	8125	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_951166	8000	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1641123	7916	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1229	6430	NA	7	0.0	no	0	1	0	0	0	0	0	0
k121_1849047	6093	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_2888460	5908	NA	4	0.0	no	0	1	0	0	0	0	0	0
k121_1418695	5660	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2694746	5605	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_278331	5516	NA	6	0.0	no	0	0	1	0	0	0	0	0
k121_260569	5493	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2496499	5482	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_741020	5467	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_7322	5450	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2210331	5441	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1674435	5376	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2896944	5290	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_2041999	5081	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2897161	5017	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1602686	5016	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1608738	4927	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1716760	4892	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2354162	4888	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_1713617	4874	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_73060	4865	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2209061	4844	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1454101	4793	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2283068	4777	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2897472	4740	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2705328	4717	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1432546	4708	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_386443	4674	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_2897380	4627	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_975151	4555	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2897169	4554	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1578150	4550	NA	6	0.0	yes	0	0	1	0	0	0	0	0
k121_1094522	4544	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2003689	4523	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2897718	4470	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_2037267	4366	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1938146	4344	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_659817	4242	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_2897252	3999	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_587653	3915	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1247169	3835	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_2897539	3779	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1338214	3612	NA	3	0.9	no	0	0	0	0	0	0	0	1
k121_2896943	3380	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2897135	3276	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_961971	3258	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2259038	3253	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2897432	3173	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_833675	3167	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2898542	3151	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2897293	3123	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2897360	3057	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2897553	3048	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1927629	3017	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_777392	3000	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_520812	2844	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_320289	2805	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2898043	2745	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1025202	2740	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_590232	2732	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1791768	2700	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_820928	2642	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_2899054	2630	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2900479	2606	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_614693	2562	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2897850	2556	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2898289	2556	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2899021	2553	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1635545	2549	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2896952	2521	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_482514	2518	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1746518	2468	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1460782	2426	NA	2	0.0	yes	0	0	0	0	0	0	0	0
