ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_1305449	44710	NA	66	0.0	yes	0	0	0	0	0	0	0	0
k121_928449	43118	NA	48	0.0	yes	0	0	0	0	0	0	0	0
k121_1190220	36844	NA	55	0.0	yes	0	0	0	0	0	0	0	0
k121_265159	28419	NA	25	0.0	no	0	1	0	0	0	0	0	0
k121_262521	18385	NA	14	0.0	no	0	1	0	0	0	0	0	0
k121_438331	8309	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1305501	7803	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_876605	6477	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_176682	6341	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_552601	6257	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_583583	6147	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_804804	6052	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_356278	6020	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1305413	5993	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_439301	5965	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_973734	5907	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_298078	5725	NA	4	0.2	no	0	0	0	0	0	0	0	1
k121_228568	5653	NA	5	0.0	no	0	1	0	0	0	0	0	0
k121_549589	5544	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_135333	5444	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_222226	5203	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1017550	5115	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_791048	5085	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_885544	4926	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_226406	4816	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1099742	4453	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1186301	4361	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1213397	4230	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_1305378	4130	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_437488	3914	NA	2	0.0	no	0	1	0	0	0	0	0	0
k121_1305417	3913	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1305559	3852	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_837118	3806	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_765916	3776	NA	4	0.0	no	0	1	0	0	0	0	0	0
k121_1021901	3771	NA	2	0.4	no	0	0	0	0	0	0	0	1
k121_1106372	3662	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1305362	3527	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1305887	3494	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1305448	3391	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_300902	3388	NA	7	0.0	no	0	0	1	0	0	0	0	0
k121_1129106	3335	NA	4	0.1	no	0	0	0	0	0	0	0	1
k121_325324	3263	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_845247	3208	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1305363	3197	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1045622	3180	NA	3	0.0	no	0	1	0	0	0	0	0	0
k121_340134	3090	NA	2	0.2	no	0	0	0	0	0	0	0	1
k121_62157	2987	NA	2	0.3	no	0	0	0	0	0	0	0	1
k121_496184	2883	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_899793	2772	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_907715	2735	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_379043	2725	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_43215	2704	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1047475	2593	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1305847	2592	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_490962	2562	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1305309	2515	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1305707	2446	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_624697	2445	NA	2	0.2	no	0	0	0	0	0	0	0	1
k121_1305512	2445	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1306254	2406	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1305354	2353	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1305647	2352	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1046764	2335	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_291669	2332	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_1244322	2329	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1305490	2311	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_922405	2307	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_488235	2302	NA	3	0.4	no	0	0	0	0	0	0	0	1
k121_227998	2170	NA	3	0.1	no	0	0	0	0	0	0	0	1
k121_44173	2149	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_761058	2146	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_429112	2103	NA	2	0.6	no	0	0	0	0	0	0	0	1
k121_1286252	2082	NA	2	0.2	no	0	0	0	0	0	0	0	1
k121_1305435	2064	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_767335	2042	NA	2	0.1	no	0	0	0	0	0	0	0	1
k121_989214	2025	NA	5	-0.7	yes	0	0	0	0	0	0	0	0
k121_1163462	1983	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1305650	1969	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1305506	1954	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1060059	1936	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1305917	1929	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_537048	1914	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_918319	1910	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_917415	1883	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_193444	1870	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_481608	1861	NA	1	0.0	yes	0	0	0	0	0	0	0	0
