ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_500914	121270	NA	113	-0.1	no	0	0	1	0	0	0	0	0
k121_506481	115124	NA	173	0.0	yes	0	0	0	0	0	0	0	0
k121_1643448	71420	NA	68	0.0	no	0	0	1	0	0	0	0	0
k121_929077	45555	NA	40	0.0	no	0	0	1	0	0	0	0	0
k121_432063	43943	NA	52	0.0	yes	0	0	0	0	0	0	0	0
k121_2151985	33041	NA	55	0.0	yes	0	0	0	0	0	0	0	0
k121_2057749	21163	NA	36	0.0	yes	0	0	0	0	0	0	0	0
k121_1228921	16194	NA	12	0.0	yes	0	0	0	0	0	0	0	0
k121_705384	15996	NA	26	0.0	yes	0	0	0	0	0	0	0	0
k121_2153008	15141	NA	19	0.0	yes	0	0	0	0	0	0	0	0
k121_1679365	11560	NA	11	0.0	yes	0	0	0	0	0	0	0	0
k121_725190	8368	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1829705	7986	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_785105	7663	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_397516	7464	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2155429	7451	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1900016	7385	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1162268	7254	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_1825944	7122	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1132154	6934	NA	8	0.1	no	0	0	1	0	0	0	0	0
k121_1432560	6875	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_325334	6519	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_2152678	6390	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_257420	6274	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_767565	6231	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1135543	6210	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2152184	6199	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_1954638	6170	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_111490	6167	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1681252	6152	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2153042	6118	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_571790	6050	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2153550	5768	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1928920	5557	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2153551	5544	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1865813	5542	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2152760	5511	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1819152	5510	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_653767	5489	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1731237	5434	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_449212	5432	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_437779	5395	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_283929	5353	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_913619	5270	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2153746	5253	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1408643	5227	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1039104	5125	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_651981	5106	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_748105	4993	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_385039	4953	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2152332	4850	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_9348	4661	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1249003	4656	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2152178	4646	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_617995	4636	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1701668	4609	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_2152161	4499	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_2152363	4456	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_830072	4426	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2152018	4379	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_865544	4319	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_811955	4318	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2153531	4310	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1188506	4284	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_554111	4155	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2151990	4063	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_486227	4026	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2152629	4021	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1932655	3997	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2132711	3776	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1034875	3697	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1972150	3697	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_505778	3682	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1835985	3573	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_2152073	3569	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2152434	3545	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1992554	3538	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_126171	3532	NA	1	0.0	yes	0	0	0	0	0	0	0	0
