ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_2293464	59210	NA	93	0.0	yes	0	0	0	0	0	0	0	0
k121_1269357	13749	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2293832	9654	NA	21	0.0	yes	0	0	0	0	0	0	0	0
k121_162029	7360	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_97205	7343	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1444319	7056	NA	13	0.0	yes	0	0	0	0	0	0	0	0
k121_426429	6977	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_160273	6621	NA	4	0.0	yes	0	0	0	0	0	0	3	0
k121_527764	6361	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_2293446	6156	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_269822	5876	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1844191	5755	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1422964	5565	NA	10	0.0	yes	0	0	0	0	0	0	0	0
k121_2293799	5543	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_112344	5462	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1764014	5406	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_880185	5240	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1734229	5144	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1853503	5004	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1214590	4898	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1074544	4823	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1814105	4705	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1539178	4595	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1793197	4555	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2153161	4550	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1202992	4527	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1315494	4448	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_307275	4428	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_818411	4420	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2293581	4326	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1453074	4269	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2294029	4120	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2294407	3350	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1194453	3255	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_2294066	2848	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2293564	2814	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_926764	2812	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_2293409	2719	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2293995	2670	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2294201	2628	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_804953	2600	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_39983	2593	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2297972	2580	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_537085	2579	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2294371	2543	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2294256	2539	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2293649	2505	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2293811	2471	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_230268	2470	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2295183	2465	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1722453	2408	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1531059	2398	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_36198	2373	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_954516	2277	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1761124	2262	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2294007	2154	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2297326	2137	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2293593	2134	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2293453	2127	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2296317	2099	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2293770	2033	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1730097	2031	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1511797	2022	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2296234	2022	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2295075	2015	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1137807	2010	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_757089	1995	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_165940	1966	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_740819	1954	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2296791	1936	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2295810	1904	NA	2	0.0	yes	0	0	0	0	0	0	0	0
