ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_573322	167444	NA	247	0.0	yes	0	0	0	0	0	0	0	0
k121_835939	107254	NA	158	0.0	yes	0	0	0	0	0	0	0	0
k121_721344	92918	NA	123	0.0	yes	0	0	0	0	0	0	0	0
k121_1072190	91614	NA	155	0.0	yes	0	0	0	0	0	0	0	0
k121_257310	74303	NA	66	-0.6	no	0	0	1	0	0	0	0	0
k121_235342	67489	NA	103	0.0	yes	0	0	0	0	0	0	0	0
k121_1186688	61559	NA	93	0.0	yes	0	0	0	0	0	0	0	0
k121_1186694	58467	NA	86	0.0	yes	0	0	0	0	0	0	0	0
k121_1058834	57950	NA	88	0.0	yes	0	0	0	0	0	0	0	0
k121_826682	47624	NA	65	0.0	yes	0	0	0	0	0	0	0	0
k121_1186689	43009	NA	60	0.0	yes	0	0	0	0	0	0	0	0
k121_772598	39421	NA	73	0.0	yes	0	0	0	0	0	0	0	0
k121_1042144	38396	NA	62	0.0	yes	0	0	0	0	0	0	0	0
k121_1186826	35362	NA	53	0.0	yes	0	0	0	0	0	0	0	0
k121_1186710	34469	NA	62	0.0	yes	0	0	0	0	0	0	0	0
k121_728750	33995	NA	51	0.0	yes	0	0	0	0	0	0	0	0
k121_316764	33898	NA	55	0.0	yes	0	0	0	0	0	0	0	0
k121_317453	32530	NA	55	0.0	yes	0	0	0	0	0	0	0	0
k121_1186935	32516	NA	57	0.0	yes	0	0	0	0	0	0	0	0
k121_602744	31485	NA	51	0.0	yes	0	0	0	0	0	0	0	0
k121_1186682	30419	NA	58	0.0	yes	0	0	0	0	0	0	0	0
k121_817838	30123	NA	33	0.0	yes	0	0	0	0	0	0	0	0
k121_1186687	28936	NA	48	0.0	yes	0	0	0	0	0	0	0	0
k121_687224	27907	NA	46	0.0	yes	0	0	0	0	0	0	0	0
k121_1048450	22535	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1186713	17224	NA	29	0.0	yes	0	0	0	0	0	0	0	0
k121_989621	16871	NA	30	0.0	yes	0	0	0	0	0	0	0	0
k121_556583	16300	NA	27	0.0	yes	0	0	0	0	0	0	0	0
k121_42851	15827	NA	27	0.0	yes	0	0	0	0	0	0	0	0
k121_1024428	15733	NA	25	0.0	yes	0	0	0	0	0	0	0	0
k121_621276	15432	NA	27	0.0	yes	0	0	0	0	0	0	0	0
k121_956559	15401	NA	16	0.0	yes	0	0	0	0	0	0	0	0
k121_1186888	10002	NA	13	0.0	yes	0	0	0	0	0	0	0	0
k121_448312	8654	NA	13	0.0	yes	0	0	0	0	0	0	0	0
k121_1151934	7514	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_943661	6940	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_637597	6903	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_823556	6607	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_147632	6541	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_967495	6290	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_47666	6243	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1164392	6227	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_1187014	6216	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_1186947	6215	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_930417	6081	NA	8	0.0	no	0	0	1	0	0	0	0	0
k121_23115	5922	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_587516	5823	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1186843	5771	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_476150	5675	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_41030	5634	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1013872	5596	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_962857	5541	NA	8	0.0	no	0	0	1	0	0	0	0	0
k121_118082	5428	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_3169	5426	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1187087	5153	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1187078	4574	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_41253	4445	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1187062	4444	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_125133	4369	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1186997	4218	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_357897	4162	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1186708	4140	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_878482	4120	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_32860	4112	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_721342	4071	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1187010	4026	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_591067	3766	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_391118	3727	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_198498	3695	NA	15	0.0	yes	0	0	0	0	0	0	0	0
k121_1034700	3460	NA	9	0.0	yes	0	0	0	0	0	0	0	0
k121_52657	3428	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_606228	3353	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1075828	3345	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1186867	3317	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_259256	3311	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_158898	3178	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_597081	3173	NA	5	0.0	no	0	0	1	0	0	0	0	0
k121_840081	3064	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1186971	2903	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1186829	2875	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1187540	2840	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_721880	2830	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_615541	2810	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_329610	2741	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1008190	2671	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_30409	2635	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_541234	2598	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_210762	2576	NA	4	0.0	yes	0	0	0	0	0	0	0	0
