ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_2138758	39275	NA	67	0.0	yes	0	0	0	0	0	0	0	0
k121_2138779	37171	NA	63	0.0	yes	0	0	0	0	0	0	0	0
k121_83421	25479	NA	26	0.0	no	0	0	1	0	0	0	0	0
k121_820926	18137	NA	22	0.0	no	0	0	1	0	0	0	0	0
k121_2121572	17576	NA	13	0.0	no	0	1	0	0	0	0	0	0
k121_2138891	17031	NA	26	0.0	yes	0	0	0	0	0	0	0	0
k121_1741231	15820	NA	26	0.0	yes	0	0	0	0	0	0	0	0
k121_578309	15656	NA	16	0.0	yes	0	0	0	0	0	0	0	0
k121_1991643	14568	NA	20	0.0	yes	0	0	0	0	0	0	0	0
k121_738195	13939	NA	15	0.0	no	0	0	1	0	0	0	0	0
k121_2138806	13628	NA	18	0.0	yes	0	0	0	0	0	0	0	0
k121_898145	13436	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_215996	13071	NA	19	0.0	no	0	0	1	0	0	0	0	0
k121_2010082	12640	NA	14	0.0	no	0	0	1	0	0	0	0	0
k121_727661	10698	NA	8	0.0	no	0	1	0	0	0	0	0	0
k121_1939828	10662	NA	20	0.0	yes	0	0	0	0	0	0	0	0
k121_1302694	10112	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_1657190	8788	NA	8	-0.2	no	0	0	1	0	1	0	0	0
k121_1545835	8595	NA	12	0.0	no	0	0	1	0	0	0	0	0
k121_78809	7776	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_215761	7648	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1452950	7340	NA	10	0.0	no	0	0	1	0	0	0	0	0
k121_1941218	7274	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1682559	7216	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1340932	7182	NA	1	0.0	yes	0	0	0	0	0	0	0	0
