ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_1058778	257888	NA	221	-0.1	no	0	0	1	0	8	0	0	0
k121_1567146	125030	NA	193	0.0	yes	0	0	0	0	0	0	0	0
k121_1567173	79322	NA	109	0.0	yes	0	0	0	0	0	0	0	0
k121_1567138	68100	NA	99	0.0	yes	0	0	0	0	0	0	0	0
k121_317804	66453	NA	55	0.0	no	0	0	1	0	0	0	0	0
k121_1567130	58985	NA	90	0.0	yes	0	0	0	0	0	0	0	0
k121_1567131	58207	NA	79	0.0	yes	0	0	0	0	0	0	0	0
k121_472536	56177	NA	44	0.0	no	0	1	0	0	0	0	0	0
k121_1567187	52619	NA	80	0.0	yes	0	0	0	0	0	0	0	0
k121_6510	47547	NA	66	0.0	yes	0	0	0	0	0	0	0	0
k121_167070	46454	NA	63	0.0	yes	0	0	0	0	0	0	0	0
k121_1567119	44592	NA	62	0.0	yes	0	0	0	0	0	0	0	0
k121_1567193	41344	NA	57	0.0	yes	0	0	0	0	0	0	0	0
k121_1423065	40591	NA	64	0.0	yes	0	0	0	0	0	0	0	0
k121_1567189	38710	NA	49	0.0	yes	0	0	0	0	0	0	0	0
k121_1567228	37842	NA	59	0.0	yes	0	0	0	0	0	0	0	0
k121_904126	36651	NA	50	0.0	yes	0	0	0	0	0	0	0	0
k121_1567127	29064	NA	32	0.0	yes	0	0	0	0	0	0	0	0
k121_707461	25819	NA	29	-0.0	no	0	1	0	0	0	0	0	0
k121_589331	21765	NA	25	0.0	no	0	0	1	0	1	0	0	0
k121_474426	21602	NA	35	0.0	yes	0	0	0	0	0	0	0	0
k121_1567321	18202	NA	28	0.0	yes	0	0	0	0	0	0	0	0
k121_829828	15575	NA	20	0.0	no	0	0	1	0	0	0	0	0
k121_1567213	15316	NA	17	0.0	yes	0	1	1	0	0	0	0	0
k121_1567364	12609	NA	22	0.0	yes	0	0	0	0	0	0	0	0
k121_1567283	11713	NA	24	0.0	yes	0	0	0	0	0	0	0	0
k121_55203	10874	NA	7	0.0	yes	0	0	0	0	0	0	3	0
k121_377375	10680	NA	16	0.0	yes	0	0	0	0	0	0	0	0
k121_1567373	10531	NA	16	0.0	yes	0	0	0	0	0	0	0	0
k121_802669	7749	NA	2	0.0	yes	0	0	0	0	0	0	2	0
k121_823063	7364	NA	7	0.0	no	0	0	1	0	0	0	0	0
k121_1567406	6207	NA	8	0.0	yes	0	0	1	0	0	0	0	0
k121_295857	5572	NA	4	0.0	no	0	1	0	0	0	0	0	0
k121_440802	4264	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_133359	3849	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1561520	3731	NA	3	0.1	no	0	0	0	0	0	0	0	1
k121_137130	3665	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1569102	3618	NA	7	0.0	yes	0	0	0	0	0	0	0	0
k121_1568499	3479	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1567376	3363	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1066277	3334	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_504661	3282	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_918777	3187	NA	3	0.1	no	0	0	0	0	0	0	0	1
k121_378884	3178	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_71716	3170	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_399036	3160	NA	3	0.0	no	0	0	1	0	0	0	0	0
k121_990990	3119	NA	4	0.0	no	0	1	0	0	0	0	0	0
k121_894506	3023	NA	6	0.0	no	0	1	0	0	0	0	0	0
k121_1567325	3021	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1567315	2999	NA	5	0.0	yes	0	0	1	0	0	0	0	0
k121_1561696	2966	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_481406	2949	NA	2	0.0	no	0	1	0	0	0	0	0	0
k121_1113303	2883	NA	8	0.0	yes	0	0	0	0	0	0	0	0
k121_1249061	2832	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_673134	2832	NA	2	0.0	yes	0	0	0	0	0	0	0	0
