gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_579910_1	61	1092	1032	-1	0.627	11	None	GENOMAD.121777.PV	5.314e-27	116	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_333217_1	72	1403	1332	-1	0.652	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_333217_2	1400	2776	1377	-1	0.646	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_308526_1	2	130	129	1	0.488	11	None	GENOMAD.147643.PC	5.038e-09	51	0	1	0	1	NA	NA	NA	PF05016;COG3668;TIGR02385	Plasmid stabilization system protein ParE
k121_308526_2	429	689	261	1	0.582	11	None	GENOMAD.181304.PC	9.42e-30	113	0	0	0	1	NA	NA	NA	K15773;TIGR00673;COG3620	cyanase
k121_308526_3	679	1047	369	1	0.596	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_197626_1	123	1127	1005	-1	0.314	11	None	GENOMAD.015439.PP	3.544e-05	48	0	1	0	1	NA	NA	NA	PF01051;COG5527	Protein involved in initiation of plasmid replication
k121_592512_1	2	1144	1143	1	0.642	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_592512_2	1137	2072	936	1	0.677	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_592512_3	2069	3238	1170	1	0.634	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_456871_1	298	1164	867	1	0.651	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_456871_2	1215	2063	849	-1	0.618	11	AGGAG	GENOMAD.159823.CP	1.713e-08	58	0	0	0	1	NA	NA	NA	PF11010;K14259;COG3970;TIGR01266	Fumarylacetoacetate (FAA) hydrolase family protein
k121_456871_3	2074	2811	738	-1	0.640	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_456871_4	3064	3480	417	1	0.595	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_284035_1	1	2937	2937	-1	0.559	11	None	GENOMAD.217962.PV	8.097e-05	49	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
k121_839381_1	355	531	177	-1	0.542	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_839381_2	547	984	438	-1	0.521	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_839381_3	1961	2527	567	1	0.561	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_839381_4	2524	3291	768	-1	0.497	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_333617_1	413	553	141	-1	0.504	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_333617_2	646	1152	507	-1	0.582	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_333617_3	1149	1478	330	-1	0.618	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_333617_4	1634	1873	240	1	0.583	11	GGA/GAG/AGG	GENOMAD.160466.PC	6.855e-15	70	0	0	0	1	NA	NA	NA	PF03693;TIGR02606;COG3609;K07722	putative addiction module antidote protein, CC2985 family
k121_333617_5	2131	2265	135	1	0.570	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
