gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_215962_1	336	1247	912	-1	0.639	11	AGGAG	GENOMAD.117069.CP	1.426e-05	49	0	0	0	1	NA	NA	NA	PF02653;K11955;COG0559;TIGR03408	Branched-chain amino acid ABC-type transport system, permease component
k121_215962_2	1244	2311	1068	-1	0.633	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_215962_3	2308	3819	1512	-1	0.619	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_215962_4	3825	4913	1089	-1	0.618	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_215962_5	4939	6300	1362	-1	0.615	11	GGA/GAG/AGG	GENOMAD.127377.CP	1.364e-13	76	0	0	0	2561	Caudoviricetes	NA	NA	PF00962;K18456;TIGR03314;COG1816	putative selenium metabolism protein SsnA
k121_215962_6	6297	6950	654	-1	0.639	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_215962_7	6947	7783	837	-1	0.606	11	GGAG/GAGG	GENOMAD.171766.PC	1.626e-88	293	0	0	0	1	NA	NA	NA	PF19298;K21724;COG4638;TIGR03229	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit
k121_215962_8	7780	8391	612	-1	0.658	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_215962_9	8554	8805	252	-1	0.556	11	AGGAG	GENOMAD.109995.PP	1.121e-26	104	0	0	0	1	NA	NA	NA	PF00708;COG1254	Acylphosphatase
k121_215962_10	9436	9666	231	1	0.589	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_215962_11	9874	10122	249	-1	0.582	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_215962_12	10263	10511	249	1	0.546	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1582739_1	3	140	138	-1	0.449	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1582739_2	326	619	294	1	0.476	11	None	GENOMAD.052669.PP	0.0001906	41	0	0	0	1	NA	NA	NA	PF20114	NA
k121_1582739_3	616	3813	3198	1	0.464	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1463008_1	3	653	651	1	0.624	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1463008_2	777	989	213	1	0.465	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1463008_3	1007	1438	432	1	0.468	11	GGAG/GAGG	GENOMAD.195515.PC	1.695e-15	75	0	0	0	1	NA	NA	NA	NA	NA
k121_1606826_1	2	154	153	-1	0.634	11	GGA/GAG/AGG	GENOMAD.153467.PC	8.71e-08	48	0	0	0	1	NA	NA	NA	PF13171;K08365;TIGR02044;COG0789	Cu(I)-responsive transcriptional regulator
k121_1606826_2	235	897	663	1	0.643	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1606826_3	881	1258	378	1	0.614	11	AGGAG	GENOMAD.180505.PC	7.861e-58	196	0	0	0	1	NA	NA	NA	PF12487	NA
k121_1606826_4	1782	2156	375	1	0.576	11	None	GENOMAD.095306.PP	0.0002016	42	0	0	0	1	NA	NA	NA	NA	NA
k121_1606826_5	2252	2776	525	1	0.592	11	GGA/GAG/AGG	GENOMAD.128855.CP	1.755e-89	290	0	0	0	1	NA	NA	NA	PF01252;COG0597;TIGR00077;K03101	Lipoprotein signal peptidase
k121_1606826_6	2773	3159	387	1	0.643	11	AGGAG	GENOMAD.151766.CP	9.714e-06	46	0	0	0	1	NA	NA	NA	PF02600;K03611;COG1495	Disulfide bond formation protein DsbB
k121_432040_1	1	117	117	1	0.564	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_432040_2	256	1368	1113	1	0.687	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_432040_3	1596	1844	249	1	0.518	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_432040_4	2085	3317	1233	-1	0.599	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_432040_5	3536	3823	288	-1	0.434	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_168102_1	2	1537	1536	1	0.504	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_168102_2	1699	1962	264	1	0.477	11	GGAG/GAGG	GENOMAD.147967.PC	6.34e-42	148	0	0	0	1	NA	NA	NA	PF12910;COG2161;K19165;TIGR01552	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family
k121_168102_3	2110	2391	282	1	0.560	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_168102_4	2666	3085	420	-1	0.533	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_168102_5	3095	3358	264	-1	0.500	11	GGAG/GAGG	GENOMAD.147967.PC	6.34e-42	148	0	0	0	1	NA	NA	NA	PF12910;COG2161;K19165;TIGR01552	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family
k121_168102_6	3414	4502	1089	-1	0.525	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647827_1	1	681	681	1	0.626	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647827_2	678	899	222	1	0.604	11	GGAG/GAGG	GENOMAD.090121.PP	9.244e-17	75	0	0	0	1	NA	NA	NA	PF05398	PufQ cytochrome subunit
k121_647827_3	1024	1173	150	1	0.573	11	GGAGG	GENOMAD.208595.PC	1.419e-23	93	0	0	0	1	NA	NA	NA	PF00556;K08939	Antenna complex alpha/beta subunit
k121_647827_4	1187	1369	183	1	0.552	11	AGxAGG/AGGxGG	GENOMAD.213852.PC	1.394e-21	88	0	0	0	1	NA	NA	NA	PF00556;K08926	Antenna complex alpha/beta subunit
k121_647827_5	1508	2356	849	1	0.584	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647827_6	2349	3272	924	1	0.610	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647827_7	3293	3520	228	1	0.592	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
