gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_63097_1	301	900	600	1	0.503	11	None	GENOMAD.170764.PC	6.372e-79	261	0	0	0	1	NA	NA	NA	PF12281;COG5397	Nucleotidyltransferase
k121_63097_2	848	1354	507	1	0.542	11	None	GENOMAD.170764.PC	8.734e-86	279	0	0	0	1	NA	NA	NA	PF12281;COG5397	Nucleotidyltransferase
k121_63097_3	1414	1668	255	1	0.600	11	None	GENOMAD.147967.PC	2.49e-19	83	0	0	0	1	NA	NA	NA	PF12910;COG2161;K19165;TIGR01552	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family
k121_63097_4	1668	2096	429	1	0.564	11	None	GENOMAD.153152.PC	0.0001473	43	0	0	0	1	NA	NA	NA	PF14367;K18828;COG1487;TIGR00028	Predicted nucleic acid-binding protein, contains PIN domain
k121_63097_5	2221	2511	291	1	0.550	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_63097_6	2521	2838	318	1	0.619	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_10565_1	146	364	219	1	0.557	11	AGGAG	GENOMAD.197873.PC	1.424e-05	43	0	0	0	1	NA	NA	NA	PF11903;COG4877	ParD-like antitoxin of type II bacterial toxin-antitoxin system
k121_10565_2	364	651	288	1	0.531	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_10565_3	869	1648	780	-1	0.544	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_10565_4	1956	2603	648	-1	0.653	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_16022_1	2	1087	1086	1	0.646	11	None	GENOMAD.161620.PC	2.54e-19	93	0	0	0	1	NA	NA	NA	PF08030;K21607;TIGR02160;COG1018	phenylacetate-CoA oxygenase/reductase, PaaK subunit
k121_16022_2	1298	4213	2916	1	0.597	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_16022_3	4365	4454	90	1	0.589	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_362808_1	2	670	669	-1	0.586	11	None	GENOMAD.182953.PC	6.668e-54	190	0	0	0	1	NA	NA	NA	PF02621;K04102;TIGR01729;COG0715	taurine ABC transporter, periplasmic binding protein
k121_362808_2	685	3132	2448	-1	0.636	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_362808_3	3125	3613	489	-1	0.607	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_362808_4	3615	4493	879	-1	0.613	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_362808_5	4493	5605	1113	-1	0.570	11	GGAG/GAGG	GENOMAD.129311.CP	3.711e-14	77	0	0	0	1	NA	NA	NA	PF03401;K07795;COG3181;TIGR02122	Tripartite tricarboxylate transporter family receptor
k121_362808_6	6363	6632	270	1	0.533	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_205346_1	1	594	594	-1	0.581	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_205346_2	615	1271	657	-1	0.615	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
