gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_269161_1	2	88	87	-1	0.563	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_269161_2	256	1800	1545	1	0.617	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_269161_3	1889	2533	645	1	0.645	11	GGA/GAG/AGG	GENOMAD.171272.PC	9.23e-25	105	0	0	0	1	NA	NA	NA	PF04752;K07232;COG3703	Cation transport regulator ChaC
k121_269161_4	2530	2982	453	1	0.605	11	GGAG/GAGG	GENOMAD.159571.CP	4.621e-25	103	0	0	0	1	NA	NA	NA	PF01575;COG2030;K18290	MaoC like domain
k121_269161_5	3002	3400	399	1	0.614	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_269161_6	3412	5352	1941	-1	0.629	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_269161_7	5431	5769	339	-1	0.622	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_269161_8	5779	5952	174	-1	0.621	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_672694_1	2	2563	2562	1	0.669	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_672694_2	3410	3784	375	1	0.736	11	GGAG/GAGG	GENOMAD.207738.PC	1.055e-21	92	0	0	0	1	NA	NA	NA	NA	NA
k121_672694_3	3795	5246	1452	1	0.697	11	GGAG/GAGG	GENOMAD.171558.PC	1.958e-139	451	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01845;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
k121_672694_4	5297	6721	1425	1	0.661	11	GGAG/GAGG	GENOMAD.197261.PC	9.113e-07	54	0	0	0	1	NA	NA	NA	K22349;COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)
k121_672694_5	6826	7209	384	1	0.620	11	AGGA	GENOMAD.123328.PC	2.281e-14	71	0	0	0	1	NA	NA	NA	PF11604;COG5569	Periplasmic Cu and Ag efflux protein CusF
k121_672694_6	7296	9506	2211	-1	0.730	11	None	GENOMAD.140646.CP	2.392e-145	480	0	0	0	1	NA	NA	NA	PF07971;PF17678;TIGR01180;COG3537;K03931	alpha-1,2-mannosidase, putative
k121_672694_7	9503	10324	822	-1	0.690	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_672694_8	10618	11598	981	1	0.719	11	AGGAG/GGAGG	GENOMAD.166507.CP	0.0001418	46	0	0	0	1	NA	NA	NA	PF12833;TIGR02297;K02099;COG2207	4-hydroxyphenylacetate catabolism regulatory protein HpaA
k121_672694_9	11483	11869	387	-1	0.695	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_672694_10	11869	12138	270	-1	0.722	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_628264_1	2	94	93	1	0.624	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_628264_2	96	620	525	1	0.670	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_628264_3	723	1337	615	1	0.607	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_628264_4	1590	4697	3108	1	0.641	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_628264_5	4822	5610	789	1	0.619	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_628264_6	5659	6861	1203	-1	0.630	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_628264_7	6836	7360	525	-1	0.602	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_628264_8	7604	8125	522	1	0.632	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180126_1	178	555	378	1	0.360	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180126_2	552	866	315	1	0.410	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180126_3	904	2589	1686	1	0.377	11	AGGAG	GENOMAD.215697.PC	1.013e-21	103	0	0	0	1	NA	NA	NA	NA	NA
k121_942327_1	3	368	366	1	0.710	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_942327_2	378	1670	1293	-1	0.702	11	None	GENOMAD.177613.PC	3.814e-07	55	0	0	0	1	NA	NA	NA	PF12388;PF06433;COG5549;TIGR03866;K07404	Dual-action HEIGH metallo-peptidase; Methylamine dehydrogenase heavy chain (MADH)
k121_942327_3	1726	2220	495	-1	0.721	11	GGAG/GAGG	GENOMAD.222531.PV	0.0001104	44	0	0	0	1	NA	NA	NA	TIGR00673;K22299;COG1974	cyanase
k121_942327_4	2384	2689	306	1	0.725	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_718463_1	1	336	336	-1	0.643	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_718463_2	481	762	282	1	0.514	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_718463_3	737	1072	336	1	0.530	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_718463_4	1114	1692	579	1	0.468	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_718463_5	1995	2201	207	-1	0.546	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_718463_6	2367	2609	243	-1	0.523	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_718463_7	2818	3072	255	1	0.608	11	None	GENOMAD.181304.PC	1.802e-22	92	0	0	0	1	NA	NA	NA	K15773;TIGR00673;COG3620	cyanase
k121_718463_8	3062	4147	1086	1	0.616	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1077192_1	3	305	303	1	0.356	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1077192_2	839	1843	1005	1	0.300	11	TAAA	GENOMAD.015439.PP	6.328e-09	60	0	1	0	1	NA	NA	NA	PF01051;COG5527	Protein involved in initiation of plasmid replication
k121_46513_1	1	132	132	1	0.295	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_46513_2	442	1143	702	1	0.359	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_46513_3	1822	2826	1005	1	0.306	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_46513_4	2893	2991	99	-1	0.303	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_629429_1	3	341	339	1	0.448	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_629429_2	620	1135	516	1	0.376	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
