gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_438716_1	2	637	636	-1	0.546	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_438716_2	828	1832	1005	-1	0.506	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_438716_3	1887	2843	957	-1	0.509	11	AGGA	GENOMAD.198092.PC	6.082e-92	305	0	0	0	1	NA	NA	NA	PF19858	Bacterial oxidoreductases, C-terminal
k121_438716_4	2859	3728	870	-1	0.498	11	None	GENOMAD.172148.PC	2.86e-96	316	0	0	0	1	NA	NA	NA	PF02900;K04101;TIGR02298;COG3384	Catalytic LigB subunit of aromatic ring-opening dioxygenase
k121_438716_5	3731	4171	441	-1	0.517	11	AGGAG	GENOMAD.190896.PC	4.194e-33	126	0	0	0	1	NA	NA	NA	PF07746;K04100;TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
k121_438716_6	4171	5088	918	-1	0.523	11	GGA/GAG/AGG	GENOMAD.101065.PP	1.446e-05	49	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
k121_438716_7	5124	5978	855	-1	0.503	11	AGGA	GENOMAD.153564.CP	3.093e-19	91	0	0	0	1	NA	NA	NA	PF00497;TIGR02995;K10039;COG4623	ectoine/hydroxyectoine ABC transporter solute-binding protein
k121_438716_8	6025	6708	684	-1	0.531	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_299215_1	3	629	627	1	0.558	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_299215_2	741	1592	852	-1	0.391	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_299215_3	1655	2806	1152	-1	0.468	11	None	GENOMAD.197895.PC	3.373e-19	93	0	0	0	1	NA	NA	NA	PF12048;COG3509;TIGR03100;K06889	Poly(3-hydroxybutyrate) depolymerase
k121_558729_1	3	245	243	1	0.535	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_558729_2	416	676	261	1	0.590	11	None	GENOMAD.181304.PC	3.424e-32	120	0	0	0	1	NA	NA	NA	K15773;TIGR00673;COG3620	cyanase
k121_558729_3	666	1955	1290	1	0.563	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_558729_4	2072	2767	696	-1	0.432	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_508871_1	218	607	390	1	0.474	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_508871_2	816	1493	678	1	0.512	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_508871_3	1538	2842	1305	1	0.503	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_508871_4	2850	3647	798	-1	0.561	11	GGA/GAG/AGG	GENOMAD.151339.PC	1.921e-23	103	0	0	0	1	NA	NA	NA	PF01557;K01617;TIGR03218;COG3971	4-oxalocrotonate decarboxylase
k121_508871_5	3773	4144	372	1	0.546	11	GGAG/GAGG	GENOMAD.208558.PC	3.002e-18	82	0	0	0	1	NA	NA	NA	PF08332;TIGR02246;COG4875;K10533	conserved hypothetical protein
k121_508871_6	4184	5404	1221	-1	0.578	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_508871_7	5515	6120	606	-1	0.526	11	GGA/GAG/AGG	GENOMAD.195666.PC	2.283e-13	71	0	0	0	1	NA	NA	NA	PF01292;COG3658;TIGR02125;K03620	Cytochrome b
k121_508871_8	6200	6595	396	-1	0.523	11	AGGA	GENOMAD.160782.CP	4.823e-06	47	0	0	0	1	NA	NA	NA	COG3909;K15536	Cytochrome c556
k121_508871_9	6753	7391	639	-1	0.576	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_508871_10	7485	8627	1143	-1	0.574	11	None	GENOMAD.161398.CP	1.73e-51	190	0	0	0	1	NA	NA	NA	K08174;COG2223	Nitrate/nitrite transporter NarK
k121_558857_1	1	777	777	1	0.613	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_558857_2	1256	1597	342	1	0.573	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_558857_3	1679	2701	1023	1	0.574	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_558857_4	3066	3281	216	1	0.481	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_558857_5	3285	3908	624	-1	0.571	11	None	GENOMAD.142565.CP	0.0004674	43	0	0	0	1	NA	NA	NA	PF14557;K15973;TIGR04472;COG5631	mobile rSAM pair MarR family regulator
k121_558857_6	4038	4526	489	1	0.573	11	None	GENOMAD.158262.CP	9.702e-31	120	0	0	0	1	NA	NA	NA	PF03241;PF11794;K21184;TIGR02310;COG2368	4-hydroxyphenylacetate 3-monooxygenase, oxygenase component
k121_409338_1	244	519	276	1	0.507	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_409338_2	871	1374	504	1	0.514	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_409338_3	1371	2822	1452	1	0.563	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_409338_4	2827	3660	834	1	0.541	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_50450_1	3	245	243	1	0.646	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_50450_2	407	838	432	1	0.646	11	GGAG/GAGG	GENOMAD.213844.PC	1.512e-34	130	0	0	0	1	NA	NA	NA	PF02136;COG4875;K01822;TIGR02246	Nuclear transport factor 2 (NTF2) domain
k121_50450_3	887	1276	390	1	0.669	11	AGGA	GENOMAD.172172.CP	3.979e-26	105	0	0	0	1	NA	NA	NA	PF03640;PF04202;COG4315;TIGR02747	Predicted lipoprotein with conserved Yx(FWY)xxD motif (function unknown)
k121_50450_4	1323	1826	504	1	0.655	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_50450_5	1846	2745	900	1	0.707	11	None	GENOMAD.181188.PC	3.085e-100	328	0	0	0	1	NA	NA	NA	PF11859;COG5662;TIGR02949	Transmembrane transcriptional regulator (anti-sigma factor RsiW)
k121_50450_6	2907	4301	1395	1	0.672	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_50450_7	4298	4657	360	1	0.664	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_50450_8	4728	4841	114	1	0.596	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_529059_1	3	464	462	1	0.587	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
